1.697244434692883885e-01,1.697244434692883885e-01,4.112586245372701343e-01,7.300114455128033919e-01,4.036693582009354131e-01,2.352884277343633701e-02,4.112586245372701343e-01,1.000000000000000000e+00,7.300114455128033919e-01,1.000000000000000000e+00,1.697244434692883885e-01,7.409672238243419917e-01,1.000000000000000000e+00
3.103639833404044923e-01,3.103639833404044923e-01,6.547208460185757195e-01,4.654892931696855696e-01,6.497418991001500110e-01,8.442244693594086469e-03,6.547208460185757195e-01,7.062109103735945137e-01,4.654892931696855696e-01,7.031599388433666942e-01,3.103639833404044923e-01,4.825817899117129661e-01,7.077015681521175994e-01
1.000000000000000000e+00,1.000000000000000000e+00,5.661349331468845669e-01,9.705716003496885069e-02,5.661349331468845669e-01,3.075421839067069788e-04,5.661349331468845669e-01,1.797124948789995402e-01,9.705716003496885069e-02,1.797124948789994292e-01,1.000000000000000000e+00,9.705716003496885069e-02,1.697244434692887216e-01
1.797124948789994292e-01,1.797124948789994292e-01,4.156787342714739486e-01,6.547208460185756085e-01,4.171306456518891759e-01,1.784028757075454413e-02,4.156787342714739486e-01,1.000000000000000000e+00,7.062109103735910720e-01,1.000000000000000000e+00,1.797124948789994292e-01,7.378213686068686439e-01,1.000000000000000000e+00
3.173105078629177012e-01,3.173105078629177012e-01,1.572992070502856610e-01,2.004279392017145264e-02,1.533646885241486124e-01,4.142667594125538721e-05,1.572992070502856610e-01,4.347275435563435764e-02,2.004279392017145264e-02,4.246672832669243919e-02,3.173105078629177012e-01,2.210941269974053131e-02,3.948216702632644654e-02
5.663192408854210376e-296,5.663192408854210376e-296,5.817404761636545144e-193,4.109577293801890239e-91,5.817404761634890434e-193,8.447292925810072917e-35,5.817404761636545144e-193,1.080707704220709041e-109,4.109577293801890239e-91,1.080707704220893642e-109,5.663192408854210376e-296,4.109577293801890239e-91,5.715838889237484747e-115
3.173105078629177012e-01,3.173105078629177012e-01,1.572992070502856610e-01,2.004279392017145264e-02,1.533646885241486124e-01,4.142667594125538721e-05,1.572992070502856610e-01,4.347275435563435764e-02,2.004279392017145264e-02,4.246672832669243919e-02,3.173105078629177012e-01,2.210941269974053131e-02,3.948216702632644654e-02
3.173105078629177012e-01,3.173105078629177012e-01,1.572992070502856610e-01,2.004279392017145264e-02,1.533646885241486124e-01,4.142667594125538721e-05,1.572992070502856610e-01,4.347275435563435764e-02,2.004279392017145264e-02,4.246672832669243919e-02,3.173105078629177012e-01,2.210941269974053131e-02,3.948216702632644654e-02
1.139479331985651656e-02,1.139479331985651656e-02,2.210941269974040294e-02,5.567990326593743600e-01,5.269576316961767370e-02,6.971766246619547081e-02,2.210941269974040294e-02,2.555541095345541525e-01,5.567990326593743600e-01,2.503535612704634872e-01,1.139479331985651656e-02,4.171306456518891759e-01,2.581184817847601565e-01
1.533646885241466140e-01,1.533646885241466140e-01,5.612296552668371019e-01,4.815605803488619552e-01,5.661349331468845669e-01,5.443278586408456694e-03,5.612296552668371019e-01,6.547208460185792722e-01,4.815605803488619552e-01,6.571321403258718608e-01,1.533646885241466140e-01,4.036693582009359682e-01,6.984000358747558534e-01
3.173105078629177012e-01,3.173105078629177012e-01,1.572992070502856610e-01,2.004279392017145264e-02,1.533646885241486124e-01,4.142667594125538721e-05,1.572992070502856610e-01,4.347275435563435764e-02,2.004279392017145264e-02,4.246672832669243919e-02,3.173105078629177012e-01,2.210941269974053131e-02,3.948216702632644654e-02
3.173105078629141484e-01,3.173105078629141484e-01,3.173105078629115949e-01,9.705716003496885069e-02,3.173105078629120390e-01,3.075421839067069788e-04,3.173105078629115949e-01,8.132521913182896856e-02,9.705716003496885069e-02,8.132521913182913509e-02,3.173105078629141484e-01,3.948216702632584285e-02,1.697244434692887216e-01
1.000000000000000000e+00,1.000000000000000000e+00,3.173105078629117060e-01,9.162224156405658626e-02,5.612296552668367688e-01,9.967468868950239344e-05,3.173105078629117060e-01,8.132521913182896856e-02,9.162224156405653075e-02,7.744854243936052929e-02,1.000000000000000000e+00,4.246672832669191877e-02,7.744854243936072358e-02
